INCIDENT_ID,STREET_ADDRESS,IN_ZIP,LONGITUDE,LATITUDE,FIRE_TYPE,INCIDENT_DURATION_MIN,ALARM_DATE_TIME_AMERICA_NY,year parse,PROPERTY_LOSS_DOLLARS,PROPERTY_USE,FIRE_AREA_OF_ORIGIN,HEAT_SOURCE,ITEM_FIRST_IGNITED,CAUSE_OF_IGNITION,UNIT_1ST_ARRIVE,UNIT_1ST_RESP_TM_MIN,datetime,geometry,geocode_status_code,geocode_count,geocode_quality,geocode_address,geocode_geom,index,point_to_geocode_dist_m
2031324,2104 ARLINGTON BLVD,22901,-78.506553,38.049542,Natural vegetation fire                                                             ,101.2666666666667,2003-05-13 11:34:43,2003,0.0,Open land or field,,Arcing,,Equipment,E6     ,4.816666666666657,2003-05-13 11:34:43,POINT (-78.506553 38.049542),200.0,5.0,1.0,"1026 River Road, Charlottesville, Virginia 22901, United States",POINT (-78.45724 38.036975),77.0,4548.851314105095
2031360,1828 WINSTON RD,22903,-78.498776,38.045597,Mobile property (vehicle) fire                                                      ,41.33333333333333,2003-05-15 20:17:39,2003,10000.0,,"Engine area, running gear, wheel area",Arcing,"Electrical wire, cable insulation",Failure of equipment or heat source,E2     ,4.099999999999968,2003-05-15 20:17:39,POINT (-78.49877600000001 38.045597),200.0,5.0,1.0,"145 Birdwood Court, Charlottesville, Virginia 22903, United States",POINT (-78.47823200000001 38.04242),79.0,1837.870604714371
2031424,713 6TH ST SE,22902,-78.48103,38.024758,Structure Fire                                                                      ,24.549999999999986,2003-05-21 20:21:32,2003,0.0,Multifamily dwelling,"Cooking area, kitchen","Spark, ember, or flame from operating equipment",Appliance housing or casing,Failure of equipment or heat source,E5     ,2.1500000000000643,2003-05-21 20:21:32,POINT (-78.48103 38.024758),200.0,5.0,1.0,"315 7 1/2 St SW, Charlottesville, Virginia 22903, United States",POINT (-78.4918 38.02933),80.0,1073.3911118343017
2031481,135 LONGWOOD DR,22901,-78.49477,38.06987,Structure Fire                                                                      ,151.8166666666656,2003-05-27 01:36:16,2003,10000.0,1 or 2 family dwelling,"Cooking area, kitchen","Radiated, conducted heat from operating equipment",Household utensils,Unintentional,BC4     ,5.049999999999936,2003-05-27 01:36:16,POINT (-78.49477 38.06987),200.0,5.0,1.0,"1607 Grove Road, Charlottesville, Virginia 22901, United States",POINT (-78.481303 38.055812),81.0,1957.8315637185772
2031539,917 MONTICELLO AVE,22902,-78.475257,38.022565,Structure Fire                                                                      ,23.449999999999967,2003-05-31 19:34:00,2003,2000.0,1 or 2 family dwelling,"Laundry area, wash house (laundry)","Heat from powered equipment, other",Linen; other than bedding,Unintentional,E5     ,0.9833333333333759,2003-05-31 19:34:00,POINT (-78.475257 38.022565),200.0,5.0,1.0,"918 Preston Ave, Charlottesville, Virginia 22903, United States",POINT (-78.48966 38.037),83.0,2041.547843458862
2031593,,22902,-78.49047,38.00955,Natural vegetation fire                                                             ,7.049999999999951,2003-06-06 18:55:39,2003,0.0,Highway or divided highway,,Hot ember or ash,,Smoking,E1     ,3.5333333333333283,2003-06-06 18:55:39,POINT (-78.49047 38.00955),200.0,5.0,1.0,"1109 5th Street Southwest, Charlottesville, Virginia 22902, United States",POINT (-78.500147 38.014421),84.0,1007.4240520594424
2031602,410 E JEFFERSON ST,22902,-78.47824,38.03147,Structure Fire                                                                      ,29.799999999999937,2003-06-07 14:53:12,2003,0.0,"Hotel/motel, commercial","Cooking area, kitchen","Radiated, conducted heat from operating equipment","Cooking materials, including edible materials",Unintentional,E5     ,1.883333333333376,2003-06-07 14:53:12,POINT (-78.47824 38.03147),200.0,5.0,1.0,"600 Preston Avenue, Charlottesville, Virginia 22903, United States",POINT (-78.486011 38.034938),85.0,783.500771100744
2031635,,22902,-78.49047,38.00955,Mobile property (vehicle) fire                                                      ,21.733333333333345,2003-06-10 07:49:09,2003,0.0,,"Engine area, running gear, wheel area","Heat from powered equipment, other",Flammable liquid/gas - in/from engine or burner,Failure of equipment or heat source,E7     ,2.6666666666667362,2003-06-10 07:49:09,POINT (-78.49047 38.00955),200.0,5.0,1.0,"943 Preston Ave, Charlottesville, Virginia 22903, United States",POINT (-78.48968000000001 38.03861),86.0,3226.954845525403
2031696,975 EMMET ST N,22902,-78.502825,38.049487,Mobile property (vehicle) fire                                                      ,44.84999999999995,2003-06-15 12:03:13,2003,1000.0,Vehicle parking area,"Engine area, running gear, wheel area",Undetermined,Undetermined,Cause undetermined after investigation,E6     ,3.166666666666704,2003-06-15 12:03:13,POINT (-78.502825 38.049487),200.0,5.0,1.0,"1137 Emmet Street North, Charlottesville, Virginia 22903, United States",POINT (-78.500879 38.053381),87.0,464.83760929222285
2031774,323 MONTICELLO RD,22902,-78.476415,38.026187,Structure Fire                                                                      ,135.49999999999997,2003-06-22 02:22:36,2003,1000.0,1 or 2 family dwelling,"Storage room, area, tank, or bin",Undetermined,"Box, carton, bag, basket, barrel",Intentional,BC6     ,4.583333333333377,2003-06-22 02:22:36,POINT (-78.476415 38.026187),200.0,5.0,1.0,"1001 Sheridan Avenue, Charlottesville, Virginia 22901, United States",POINT (-78.465175 38.041772),88.0,1991.9583580221565
2031812,1516 AMHERST ST,22903,-78.48603,38.042578,Structure Fire                                                                      ,73.53333333333332,2003-06-24 13:05:18,2003,500.0,1 or 2 family dwelling,"Cooking area, kitchen","Heat from powered equipment, other",Interior ceiling cover or finish,Failure of equipment or heat source,E1     ,2.499999999999984,2003-06-24 13:05:18,POINT (-78.48603 38.042578),200.0,5.0,1.0,"116 Shasta Court, Charlottesville, Virginia 22903, United States",POINT (-78.50976900000001 38.012224),89.0,3962.554367447989
2031813,,22901,-78.49047,38.00955,Natural vegetation fire                                                             ,6.200000000000063,2003-06-24 16:19:50,2003,0.0,Highway or divided highway,,Cigarette,,Smoking,E1     ,2.650000000000032,2003-06-24 16:19:50,POINT (-78.49047 38.00955),200.0,5.0,1.0,"802 Nalle Street, Charlottesville, Virginia 22903, United States",POINT (-78.493602 38.029835),90.0,2268.7516630732034
2031829,,22911,-78.49047,38.00955,Natural vegetation fire                                                             ,8.050000000000033,2003-06-25 19:53:36,2003,0.0,"Residential street, road or residential driveway",,,,Misuse of fire,E1     ,4.349999999999952,2003-06-25 19:53:36,POINT (-78.49047 38.00955),200.0,5.0,1.0,"802 Nalle Street, Charlottesville, Virginia 22903, United States",POINT (-78.493602 38.029835),91.0,2268.7516630732034
2031848,218 E WATER ST,22902,-78.48096,38.029677,Mobile property (vehicle) fire                                                      ,27.999999999999932,2003-06-27 13:33:35,2003,8050.0,,Separate operator/control area of transportation,"Hot or smoldering object, other","Upholstered sofa, chair, vehicle seats",Unintentional,E7     ,1.733333333333328,2003-06-27 13:33:35,POINT (-78.48096 38.029677),200.0,5.0,1.0,"405 4th Street Northwest, Charlottesville, Virginia 22903, United States",POINT (-78.485287 38.034006),92.0,612.6590385093298
2031905,1904 JEFFERSON PARK,22903,-78.511743,38.027339,Structure Fire                                                                      ,33.01666666666661,2003-07-02 17:00:28,2003,0.0,Multifamily dwelling,"Cooking area, kitchen","Heat from powered equipment, other","Liquids, piping, filters, other",Unintentional,TRNG1   ,5.350000000000032,2003-07-02 17:00:28,POINT (-78.511743 38.027339),200.0,5.0,1.0,"613 Avon Street, Charlottesville, Virginia 22902, United States",POINT (-78.479202 38.024593),93.0,2873.9207606505934
2031962,1314 CARLTON AVE,22902,-78.467843,38.021636,Special outside fire                                                                ,50.36666666666673,2003-07-06 16:49:09,2003,0.0,"Manufacturing, processing",Roof surface: exterior,Lightning,Flammable liquid/gas in container or pipe,Act of nature,E5     ,0.183333333333312,2003-07-06 16:49:09,POINT (-78.467843 38.021636),200.0,5.0,1.0,"1811 Lambeth Lane, Charlottesville, Virginia 22903, United States",POINT (-78.501745 38.041144),95.0,3681.466752511939
2032043,1207 HOLMES AVE,22904,-78.508105,38.034684,Structure Fire                                                                      ,62.63333333333337,2003-07-12 18:52:25,2003,250.0,1 or 2 family dwelling,Storage: supplies or tools; dead storage,Flame/torch used for lighting,Flammable liquid/gas - in/from engine or burner,Failure of equipment or heat source,E1     ,4.366666666666656,2003-07-12 18:52:25,POINT (-78.508105 38.034684),200.0,5.0,0.948,"801 Emmet Street North, Charlottesville, Virginia 22903, United States",POINT (-78.504564 38.04738),96.0,1443.370103777489
2032052,617 9TH STREET SW,22902,,,Structure Fire                                                                      ,87.54999999999998,2003-07-13 16:50:57,2003,0.0,High school/junior high school/middle school,"Exterior, exposed surface",Match,"Rubbish, trash, or waste",Intentional,E5     ,3.93333333333336,2003-07-13 16:50:57,POINT (nan nan),200.0,5.0,1.0,"402 Monticello Road, Charlottesville, Virginia 22902, United States",POINT (-78.47609 38.025223),97.0,inf
2032062,1026 RIVER RD,22902,-78.457711,38.036912,Mobile property (vehicle) fire                                                      ,28.250000000000068,2003-07-14 16:13:02,2003,0.0,Street or road in commercial area,Cargo/trunk area - all vehicles,Undetermined,"Rubbish, trash, or waste",Cause undetermined after investigation,E1     ,7.299999999999936,2003-07-14 16:13:02,POINT (-78.457711 38.036912),200.0,5.0,1.0,"735 Park Street, Charlottesville, Virginia 22902, United States",POINT (-78.47534899999999 38.039106),98.0,1567.750221594734
2032097,,22903,-78.49047,38.00955,Mobile property (vehicle) fire                                                      ,22.133333333333375,2003-07-18 09:43:24,2003,0.0,,"Engine area, running gear, wheel area","Radiated, conducted heat from operating equipment","Electrical wire, cable insulation",Failure of equipment or heat source,E5     ,4.26666666666672,2003-07-18 09:43:24,POINT (-78.49047 38.00955),200.0,5.0,1.0,"735 Park Street, Charlottesville, Virginia 22902, United States",POINT (-78.47534899999999 38.039106),99.0,3539.811856215433
2032185,145 BIRDWOOD CT,22903,-78.47842,38.042408,Structure Fire                                                                      ,36.38333333333333,2003-07-27 23:29:52,2003,0.0,1 or 2 family dwelling,"Cooking area, kitchen","Heat from powered equipment, other","Cooking materials, including edible materials",Unintentional,E1     ,3.8166666666667197,2003-07-27 23:29:52,POINT (-78.47842 38.042408),200.0,5.0,1.0,"600 Cherry Avenue, Charlottesville, Virginia 22903, United States",POINT (-78.49126099999999 38.02702),100.0,2046.9204666055823
2032205,315 07 1/2 ST SW,22902,-78.482272,38.030977,Mobile property (vehicle) fire                                                      ,39.38333333333328,2003-07-29 18:53:09,2003,900.0,1 or 2 family dwelling,"Fuel tank, fuel line","Heat from powered equipment, other",Flammable liquid/gas - in/from engine or burner,Failure of equipment or heat source,E7     ,2.316666666666672,2003-07-29 18:53:09,POINT (-78.48227199999999 38.030977),200.0,5.0,0.948,"1900 Jefferson Park Avenue, Charlottesville, Virginia 22903, United States",POINT (-78.51125 38.027395),101.0,2575.5801418644855
2032219,1607 GROVE RD,22902,-78.481807,38.055292,Special outside fire                                                                ,33.41666666666664,2003-07-31 12:12:13,2003,0.0,,"Outside area, other",Undetermined,"General materials, other",Intentional,E2     ,2.46666666666672,2003-07-31 12:12:13,POINT (-78.481807 38.055292),200.0,5.0,1.0,"1021 Wertland Street, Charlottesville, Virginia 22903, United States",POINT (-78.494759 38.034729),102.0,2550.425085410661
2032246,,22901,-78.49047,38.00955,Mobile property (vehicle) fire                                                      ,13.049999999999999,2003-08-02 12:40:39,2003,0.0,,Cargo/trunk area - all vehicles,Heat from undetermined smoking material,"Furniture, utensils, other",Unintentional,E2     ,3.36666666666672,2003-08-02 12:40:39,POINT (-78.49047 38.00955),200.0,5.0,1.0,"100 Ridge Street, Charlottesville, Virginia 22902, United States",POINT (-78.484714 38.029947),103.0,2320.1958409120475
2032299,918 PRESTON AVE,22901,-78.489705,38.037765,Mobile property (vehicle) fire                                                      ,10.066666666666608,2003-08-06 15:24:29,2003,1250.0,,"Engine area, running gear, wheel area","Heat, spark from friction","Electrical wire, cable insulation",Failure of equipment or heat source,E7     ,2.650000000000032,2003-08-06 15:24:29,POINT (-78.489705 38.037765),200.0,5.0,1.0,"2014 Lewis Mountain Road, Charlottesville, Virginia 22903, United States",POINT (-78.514932 38.03813),105.0,2215.4025800121226
2032401,1109 5TH ST SW,22901,-78.49477,38.06987,Mobile property (vehicle) fire                                                      ,12.050000000000065,2003-08-15 15:00:03,2003,0.0,,"Engine area, running gear, wheel area",Undetermined,"Electrical wire, cable insulation",Failure of equipment or heat source,E5     ,4.583333333333377,2003-08-15 15:00:03,POINT (-78.49477 38.06987),200.0,5.0,1.0,"1613 Emmet Street North, Charlottesville, Virginia 22903, United States",POINT (-78.494725 38.058322),106.0,1282.0572881644302
2032640,600 PRESTON AVE,22902,-78.485877,38.035089,Mobile property (vehicle) fire                                                      ,39.06666666666663,2003-09-02 15:23:28,2003,0.0,Railroad right of way                                                               ,Railroad right of way: on or near,"Hot or smoldering object, other",Railroad ties,Unintentional,E5     ,1.7166666666666242,2003-09-02 15:23:28,POINT (-78.485877 38.035089),200.0,5.0,1.0,"614 Dice Street, Charlottesville, Virginia 22903, United States",POINT (-78.490454 38.029424),108.0,746.3769391043187
2032678,943 PRESTON AVE,22901,-78.490908,38.039033,Mobile property (vehicle) fire                                                      ,21.849999999999984,2003-09-04 16:07:54,2003,0.0,"Residential street, road or residential driveway","Engine area, running gear, wheel area",Arcing,"Electrical wire, cable insulation",Unintentional,E7     ,2.883333333333312,2003-09-04 16:07:54,POINT (-78.490908 38.039033),200.0,5.0,1.0,"800 Prospect Avenue, Charlottesville, Virginia 22903, United States",POINT (-78.496844 38.021366),109.0,2029.4536834819476
2032752,1137 EMMET ST N,22903,-78.501,38.05118,Mobile property (vehicle) fire                                                      ,30.51666666666662,2003-09-12 21:04:17,2003,0.0,Vehicle parking area,"Engine area, running gear, wheel area",Arcing,"Electrical wire, cable insulation",Failure of equipment or heat source,E2     ,4.516666666666704,2003-09-12 21:04:17,POINT (-78.501 38.05118),200.0,5.0,1.0,"946 Grady Avenue, Charlottesville, Virginia 22903, United States",POINT (-78.491236 38.037767),110.0,1718.2193713975244
